session,line,ts_start,ts_end,wav,wav_found,pattern,text,file_size,full_path,label,correction
transcript_20260313_015118,9389,12:01:28.576,12:01:28.800,721m28.576s-721m28.800s.wav,True,字幕,中文字幕提供,8236,transcript_20260313_015118/721m28.576s-721m28.800s.wav,辨識錯誤,我
transcript_20260313_015118,9405,12:02:08.352,12:02:08.928,722m08.352s-722m08.928s.wav,True,下[期集]見,我們下期見,19500,transcript_20260313_015118/722m08.352s-722m08.928s.wav,辨識錯誤,我在
transcript_20260313_015118,9518,12:09:18.656,12:09:18.784,729m18.656s-729m18.784s.wav,True,字幕,字幕志願者 楊棟樑,5164,transcript_20260313_015118/729m18.656s-729m18.784s.wav,無音效,
transcript_20260313_015118,9555,12:12:33.696,12:12:33.824,732m33.696s-732m33.824s.wav,True,MING PAO,MING PAO CANADA // MING PAO TORONTO,5164,transcript_20260313_015118/732m33.696s-732m33.824s.wav,無音效,
transcript_20260313_015118,9560,12:13:27.456,12:13:27.648,733m27.456s-733m27.648s.wav,True,by bwd6,by bwd6,7212,transcript_20260313_015118/733m27.456s-733m27.648s.wav,無音效,
transcript_20260313_015118,9636,12:18:42.336,12:18:42.592,738m42.336s-738m42.592s.wav,True,感謝[觀收]看,感謝觀看,9260,transcript_20260313_015118/738m42.336s-738m42.592s.wav,無音效,
transcript_20260313_015118,9643,12:18:55.008,12:18:55.360,738m55.008s-738m55.360s.wav,True,明鏡[及與]點點欄目,明鏡及點點欄目,12332,transcript_20260313_015118/738m55.008s-738m55.360s.wav,無音效,
transcript_20260313_015118,9714,12:22:19.744,12:22:20.224,742m19.744s-742m20.224s.wav,True,字幕,字幕由 Amara.org 社群提供,16428,transcript_20260313_015118/742m19.744s-742m20.224s.wav,無法辨識,
transcript_20260313_015118,9818,12:28:24.480,12:28:24.640,748m24.480s-748m24.640s.wav,True,字幕,中文字幕志願者 楊棟樑,6188,transcript_20260313_015118/748m24.480s-748m24.640s.wav,無音效,
transcript_20260313_015118,9854,12:30:59.616,12:30:60.000,750m59.616s-750m60.000s.wav,True,字幕,字幕by索蘭婭,13356,transcript_20260313_015118/750m59.616s-750m60.000s.wav,無音效,
transcript_20260313_015118,9949,12:35:52.448,12:35:52.576,755m52.448s-755m52.576s.wav,True,感謝[觀收]看,感謝觀看,5164,transcript_20260313_015118/755m52.448s-755m52.576s.wav,無音效,
transcript_20260313_015118,9965,12:36:42.208,12:36:42.496,756m42.208s-756m42.496s.wav,True,感謝[觀收]看,感謝觀看,10284,transcript_20260313_015118/756m42.208s-756m42.496s.wav,無音效,
transcript_20260313_015118,9979,12:37:18.496,12:37:18.720,757m18.496s-757m18.720s.wav,True,MING PAO,MING PAO CANADA // MING PAO TORONTO,8236,transcript_20260313_015118/757m18.496s-757m18.720s.wav,無音效,
transcript_20260313_015118,10190,12:47:48.256,12:47:49.024,767m48.256s-767m49.024s.wav,True,我們下[期集]再見,我們下期再見,25644,transcript_20260313_015118/767m48.256s-767m49.024s.wav,無法辨識,
transcript_20260313_015118,10201,12:48:28.512,12:48:31.744,768m28.512s-768m31.744s.wav,True,我們下[期集]再見,這一集的播音就到這邊VS中文有點我們下期再見拜拜,104492,transcript_20260313_015118/768m28.512s-768m31.744s.wav,正確辨識,
transcript_20260313_015118,10258,12:55:56.512,12:55:56.640,775m56.512s-775m56.640s.wav,True,字幕,中文字幕提供,5164,transcript_20260313_015118/775m56.512s-775m56.640s.wav,無音效,
transcript_20260313_015118,10267,12:56:44.832,12:56:44.992,776m44.832s-776m44.992s.wav,True,MING PAO,MING PAO CANADA // MING PAO TORONTO,6188,transcript_20260313_015118/776m44.832s-776m44.992s.wav,無音效,
transcript_20260313_015118,10288,12:57:40.128,12:57:40.352,777m40.128s-777m40.352s.wav,True,字幕,中文字幕志願者 李宗盛,8236,transcript_20260313_015118/777m40.128s-777m40.352s.wav,無音效,
transcript_20260313_015118,10318,12:59:54.752,12:59:55.168,779m54.752s-779m55.168s.wav,True,MING PAO,MING PAO CANADA // MING PAO TORONTO,14380,transcript_20260313_015118/779m54.752s-779m55.168s.wav,無法辨識,
transcript_20260313_015118,10375,13:04:14.176,13:04:14.976,784m14.176s-784m14.976s.wav,True,明鏡[及與]點點欄目,"不要忘記點贊,留言,轉發,打賞支援明鏡與點點欄目",26668,transcript_20260313_015118/784m14.176s-784m14.976s.wav,辨識錯誤,比如
transcript_20260313_015118,10388,13:05:43.968,13:05:44.224,785m43.968s-785m44.224s.wav,True,明鏡[及與]點點欄目,明鏡與點點欄目,9260,transcript_20260313_015118/785m43.968s-785m44.224s.wav,無音效,
transcript_20260313_015118,10409,13:07:29.472,13:07:29.760,787m29.472s-787m29.760s.wav,True,明鏡[及與]點點欄目,明鏡及點點欄目,10284,transcript_20260313_015118/787m29.472s-787m29.760s.wav,無音效,
transcript_20260313_015118,10460,13:12:02.848,13:12:02.976,792m02.848s-792m02.976s.wav,True,MING PAO,MING PAO CANADA // MING PAO TORONTO,5164,transcript_20260313_015118/792m02.848s-792m02.976s.wav,無音效,
transcript_20260313_015118,10487,13:13:51.232,13:13:51.456,793m51.232s-793m51.456s.wav,True,字幕,中文字幕志願者 李宗盛,8236,transcript_20260313_015118/793m51.232s-793m51.456s.wav,無音效,
transcript_20260313_015118,10528,13:16:39.808,13:16:40.128,796m39.808s-796m40.128s.wav,True,字幕,中文字幕志願者 李宗盛,11308,transcript_20260313_015118/796m39.808s-796m40.128s.wav,無音效,
transcript_20260313_015118,10822,13:50:13.536,13:50:13.952,830m13.536s-830m13.952s.wav,True,字幕,中文字幕志願者 李宗盛,14380,transcript_20260313_015118/830m13.536s-830m13.952s.wav,無音效,
transcript_20260313_015118,10898,13:58:24.960,13:58:25.088,838m24.960s-838m25.088s.wav,True,字幕,字幕by索蘭婭,5164,transcript_20260313_015118/838m24.960s-838m25.088s.wav,無音效,
transcript_20260313_015118,10942,14:02:17.952,14:02:18.336,842m17.952s-842m18.336s.wav,True,by bwd6,by bwd6,13356,transcript_20260313_015118/842m17.952s-842m18.336s.wav,無音效,
transcript_20260313_015118,10973,14:04:33.696,14:04:33.920,844m33.696s-844m33.920s.wav,True,字幕,字幕志願者 楊棟樑,8236,transcript_20260313_015118/844m33.696s-844m33.920s.wav,無音效,
transcript_20260313_015118,10975,14:05:44.864,14:05:45.088,845m44.864s-845m45.088s.wav,True,字幕,中文字幕提供,8236,transcript_20260313_015118/845m44.864s-845m45.088s.wav,無音效,
transcript_20260313_015118,11046,14:13:04.160,14:13:04.416,853m04.160s-853m04.416s.wav,True,感謝[觀收]看,感謝觀看,9260,transcript_20260313_015118/853m04.160s-853m04.416s.wav,無音效,
transcript_20260313_015118,11061,14:13:44.096,14:13:44.416,853m44.096s-853m44.416s.wav,True,我們下[期集]再見,我們下期再見,11308,transcript_20260313_015118/853m44.096s-853m44.416s.wav,無音效,
transcript_20260313_015118,11229,14:25:07.616,14:25:08.192,865m07.616s-865m08.192s.wav,True,明鏡[及與]點點欄目,明鏡及點點欄目,19500,transcript_20260313_015118/865m07.616s-865m08.192s.wav,無法辨識,
transcript_20260313_015118,11267,14:27:44.800,14:27:45.056,867m44.800s-867m45.056s.wav,True,字幕,中文字幕提供,9260,transcript_20260313_015118/867m44.800s-867m45.056s.wav,無音效,
transcript_20260313_015118,11319,14:30:44.512,14:30:44.768,870m44.512s-870m44.768s.wav,True,字幕,中文字幕提供,9260,transcript_20260313_015118/870m44.512s-870m44.768s.wav,無音效,
transcript_20260313_015118,11360,14:32:54.560,14:32:54.880,872m54.560s-872m54.880s.wav,True,下[期集]見,我們下期見,11308,transcript_20260313_015118/872m54.560s-872m54.880s.wav,無音效,
transcript_20260313_015118,11382,14:34:04.896,14:34:07.200,874m04.896s-874m07.200s.wav,True,字幕,我可能是字幕比較差的人去,74796,transcript_20260313_015118/874m04.896s-874m07.200s.wav,正確辨識,
transcript_20260313_015118,11456,14:39:32.896,14:39:33.184,879m32.896s-879m33.184s.wav,True,感謝[觀收]看,感謝觀看,10284,transcript_20260313_015118/879m32.896s-879m33.184s.wav,無音效,
transcript_20260313_015118,11616,14:50:49.280,14:50:49.568,890m49.280s-890m49.568s.wav,True,字幕,中文字幕志願者 李宗盛,10284,transcript_20260313_015118/890m49.280s-890m49.568s.wav,無音效,
transcript_20260313_015118,11672,14:54:50.592,14:54:50.720,894m50.592s-894m50.720s.wav,True,字幕,中文字幕 李宗盛,5164,transcript_20260313_015118/894m50.592s-894m50.720s.wav,無音效,
transcript_20260313_015118,11756,15:01:29.792,15:01:30.112,901m29.792s-901m30.112s.wav,True,MING PAO,MING PAO CANADA MING PAO TORONTO,11308,transcript_20260313_015118/901m29.792s-901m30.112s.wav,無音效,
transcript_20260313_015118,11837,15:08:27.552,15:08:27.936,908m27.552s-908m27.936s.wav,True,字幕,字幕by索蘭婭,13356,transcript_20260313_015118/908m27.552s-908m27.936s.wav,無音效,
transcript_20260313_015118,11871,15:11:09.472,15:11:09.696,911m09.472s-911m09.696s.wav,True,字幕,字幕志願者 李宗盛,8236,transcript_20260313_015118/911m09.472s-911m09.696s.wav,無音效,
transcript_20260313_015118,11940,15:16:50.752,15:16:51.008,916m50.752s-916m51.008s.wav,True,感謝[觀收]看,感謝觀看,9260,transcript_20260313_015118/916m50.752s-916m51.008s.wav,無音效,
transcript_20260313_015118,11946,15:17:21.280,15:17:21.408,917m21.280s-917m21.408s.wav,True,MING PAO,MING PAO CANADA // MING PAO TORONTO,5164,transcript_20260313_015118/917m21.280s-917m21.408s.wav,無音效,
transcript_20260313_015118,12036,15:24:05.024,15:24:05.568,924m05.024s-924m05.568s.wav,True,明鏡[及與]點點欄目,明鏡及點點欄目,18476,transcript_20260313_015118/924m05.024s-924m05.568s.wav,無音效,
transcript_20260313_015118,12091,15:26:52.832,15:26:53.120,926m52.832s-926m53.120s.wav,True,MING PAO,MING PAO CANADA MING PAO TORONTO,10284,transcript_20260313_015118/926m52.832s-926m53.120s.wav,無音效,
transcript_20260313_015118,12115,15:28:27.168,15:28:27.296,928m27.168s-928m27.296s.wav,True,字幕,中文字幕提供,5164,transcript_20260313_015118/928m27.168s-928m27.296s.wav,無音效,
transcript_20260313_015118,12123,15:28:47.424,15:28:48.128,928m47.424s-928m48.128s.wav,True,下[期集]見,我們下期見,23596,transcript_20260313_015118/928m47.424s-928m48.128s.wav,無法辨識,
transcript_20260313_015118,12144,15:31:04.864,15:31:05.248,931m04.864s-931m05.248s.wav,True,感謝[觀收]看,"本期影片就到這裡,感謝觀看,下次見!",13356,transcript_20260313_015118/931m04.864s-931m05.248s.wav,辨識錯誤,本
transcript_20260313_015118,12174,15:33:00.064,15:33:00.288,933m00.064s-933m00.288s.wav,True,字幕,中文字幕 李宗盛,8236,transcript_20260313_015118/933m00.064s-933m00.288s.wav,無音效,
transcript_20260313_015118,12211,15:34:59.360,15:34:59.616,934m59.360s-934m59.616s.wav,True,字幕,中文字幕提供,9260,transcript_20260313_015118/934m59.360s-934m59.616s.wav,無音效,
transcript_20260313_015118,12263,15:38:01.024,15:38:01.312,938m01.024s-938m01.312s.wav,True,我們下[期集]再見,我們下期再見,10284,transcript_20260313_015118/938m01.024s-938m01.312s.wav,無音效,
transcript_20260313_015118,12269,15:38:11.360,15:38:11.712,938m11.360s-938m11.712s.wav,True,明鏡[及與]點點欄目,明鏡及點點欄目,12332,transcript_20260313_015118/938m11.360s-938m11.712s.wav,無音效,
transcript_20260313_015118,12350,15:42:34.528,15:42:34.752,942m34.528s-942m34.752s.wav,True,字幕,中文字幕 李宗盛,8236,transcript_20260313_015118/942m34.528s-942m34.752s.wav,無音效,
transcript_20260313_015118,12418,15:47:01.312,15:47:01.536,947m01.312s-947m01.536s.wav,True,MING PAO,MING PAO CANADA MING PAO TORONTO,8236,transcript_20260313_015118/947m01.312s-947m01.536s.wav,無音效,
transcript_20260313_015118,12424,15:47:16.704,15:47:18.496,947m16.704s-947m18.496s.wav,True,感謝[觀收]看,感謝觀看再見,58412,transcript_20260313_015118/947m16.704s-947m18.496s.wav,辨識錯誤,對 沒有 我剛突然通然一件事
transcript_20260313_015118,12428,15:47:25.856,15:47:26.240,947m25.856s-947m26.240s.wav,True,字幕,中文字幕 李宗盛,13356,transcript_20260313_015118/947m25.856s-947m26.240s.wav,無音效,
transcript_20260313_015118,12437,15:47:49.600,15:47:49.824,947m49.600s-947m49.824s.wav,True,字幕,字幕by索蘭婭,8236,transcript_20260313_015118/947m49.600s-947m49.824s.wav,無音效,
transcript_20260313_015118,12463,15:49:27.872,15:49:28.192,949m27.872s-949m28.192s.wav,True,字幕,中文字幕志願者 楊茜茜,11308,transcript_20260313_015118/949m27.872s-949m28.192s.wav,無音效,
transcript_20260313_015118,12481,15:50:01.760,15:50:02.240,950m01.760s-950m02.240s.wav,True,明鏡[及與]點點欄目,明鏡及點點欄目,16428,transcript_20260313_015118/950m01.760s-950m02.240s.wav,辨識錯誤,那邊
transcript_20260313_015118,12493,15:50:31.712,15:50:31.840,950m31.712s-950m31.840s.wav,True,MING PAO,MING PAO CANADA MING PAO TORONTO,5164,transcript_20260313_015118/950m31.712s-950m31.840s.wav,無音效,
transcript_20260313_015118,12519,15:51:37.120,15:51:37.280,951m37.120s-951m37.280s.wav,True,字幕,中文字幕志願者 李宗盛,6188,transcript_20260313_015118/951m37.120s-951m37.280s.wav,無音效,
transcript_20260313_015118,12525,15:51:55.680,15:51:55.840,951m55.680s-951m55.840s.wav,True,字幕,字幕志願者 楊棟樑,6188,transcript_20260313_015118/951m55.680s-951m55.840s.wav,無音效,
transcript_20260313_015118,12528,15:52:02.816,15:52:02.944,952m02.816s-952m02.944s.wav,True,字幕,中文字幕提供,5164,transcript_20260313_015118/952m02.816s-952m02.944s.wav,無音效,
transcript_20260313_015118,12544,15:52:41.248,15:52:41.536,952m41.248s-952m41.536s.wav,True,MING PAO,MING PAO CANADA MING PAO TORONTO,10284,transcript_20260313_015118/952m41.248s-952m41.536s.wav,無音效,
transcript_20260313_015118,12565,15:53:32.448,15:53:32.960,953m32.448s-953m32.960s.wav,True,字幕,中文字幕志願者 李宗盛,17452,transcript_20260313_015118/953m32.448s-953m32.960s.wav,辨識錯誤,check
transcript_20260313_015118,12608,15:55:56.832,15:55:57.088,955m56.832s-955m57.088s.wav,True,字幕,中文字幕提供,9260,transcript_20260313_015118/955m56.832s-955m57.088s.wav,無音效,
transcript_20260313_015118,12610,15:56:01.952,15:56:02.240,956m01.952s-956m02.240s.wav,True,by bwd6,by bwd6,10284,transcript_20260313_015118/956m01.952s-956m02.240s.wav,無音效,
transcript_20260313_015118,12622,15:56:44.960,15:56:45.088,956m44.960s-956m45.088s.wav,True,字幕,中文字幕 李宗盛,5164,transcript_20260313_015118/956m44.960s-956m45.088s.wav,無音效,
transcript_20260313_015118,12628,15:57:12.640,15:57:12.864,957m12.640s-957m12.864s.wav,True,字幕,中文字幕提供,8236,transcript_20260313_015118/957m12.640s-957m12.864s.wav,無音效,
transcript_20260313_015118,12639,15:58:06.368,15:58:06.560,958m06.368s-958m06.560s.wav,True,MING PAO,MING PAO CANADA MING PAO TORONTO,7212,transcript_20260313_015118/958m06.368s-958m06.560s.wav,無音效,
transcript_20260313_015118,12692,16:02:21.344,16:02:21.728,962m21.344s-962m21.728s.wav,True,明鏡[及與]點點欄目,明鏡與點點欄目,13356,transcript_20260313_015118/962m21.344s-962m21.728s.wav,無音效,
transcript_20260313_015118,12717,16:06:12.416,16:06:12.576,966m12.416s-966m12.576s.wav,True,字幕,字幕志願者 李宗盛,6188,transcript_20260313_015118/966m12.416s-966m12.576s.wav,無音效,
transcript_20260313_015118,12737,16:07:44.640,16:08:13.920,967m44.640s-968m13.920s.wav,True,字幕,可能是問題 但為了弄你就會丟一張他們會想辦法弄我 因為我收購時光例如說繞口令然後收購一些很難的數學問題或是我甚至有很多觀眾他會在家裡想很久他就是要最後抽到那一張 所以他們會前面寫很多鋪陳就比如說他今天怎麼樣怎樣 然後最後ending是所以明天來這股票會漲 然後就完全沒有關係他們是有喜劇裸體套在KB裡面的對 然後他們是希望抽出來的字幕by索蘭婭,938028,transcript_20260313_015118/967m44.640s-968m13.920s.wav,正確辨識,
transcript_20260313_015118,12767,16:11:40.416,16:11:40.544,971m40.416s-971m40.544s.wav,True,字幕,字幕by索蘭婭,5164,transcript_20260313_015118/971m40.416s-971m40.544s.wav,無音效,
transcript_20260313_015118,12822,16:16:55.424,16:16:55.584,976m55.424s-976m55.584s.wav,True,by bwd6,by bwd6,6188,transcript_20260313_015118/976m55.424s-976m55.584s.wav,無法辨識,
transcript_20260313_015118,12869,16:22:02.304,16:22:02.752,982m02.304s-982m02.752s.wav,True,字幕,字幕by索蘭婭,15404,transcript_20260313_015118/982m02.304s-982m02.752s.wav,辨識錯誤,不只
transcript_20260313_015118,12917,16:26:24.192,16:26:24.384,986m24.192s-986m24.384s.wav,True,字幕,字幕by索蘭婭,7212,transcript_20260313_015118/986m24.192s-986m24.384s.wav,無音效,
transcript_20260313_015118,12921,16:26:33.280,16:26:33.472,986m33.280s-986m33.472s.wav,True,字幕,中文字幕提供,7212,transcript_20260313_015118/986m33.280s-986m33.472s.wav,無音效,
transcript_20260313_015118,12932,16:27:02.400,16:27:02.592,987m02.400s-987m02.592s.wav,True,字幕,字幕by索蘭婭,7212,transcript_20260313_015118/987m02.400s-987m02.592s.wav,無音效,
transcript_20260313_015118,12960,16:30:29.920,16:30:30.208,990m29.920s-990m30.208s.wav,True,字幕,字幕志願者 楊茜茜,10284,transcript_20260313_015118/990m29.920s-990m30.208s.wav,無音效,
transcript_20260313_015118,12961,16:30:31.424,16:30:31.712,990m31.424s-990m31.712s.wav,True,MING PAO,MING PAO CANADA MANGA,10284,transcript_20260313_015118/990m31.424s-990m31.712s.wav,無音效,
transcript_20260313_015118,12996,16:34:50.560,16:34:50.688,994m50.560s-994m50.688s.wav,True,感謝[觀收]看,感謝觀看,5164,transcript_20260313_015118/994m50.560s-994m50.688s.wav,無音效,
transcript_20260313_015118,13018,16:37:20.480,16:37:30.208,997m20.480s-997m30.208s.wav,True,下[期集]見,非常期待我去看電視 告訴大家是哪好 我會再對好 感謝好 謝謝今天這集播到這邊VS 今天沒有電下集見 掰掰掰掰,312364,transcript_20260313_015118/997m20.480s-997m30.208s.wav,正確辨識,
transcript_20260313_015118,13019,16:37:30.272,16:37:30.400,997m30.272s-997m30.400s.wav,True,字幕,字幕志願者 楊棟樑,5164,transcript_20260313_015118/997m30.272s-997m30.400s.wav,無音效,
transcript_20260313_015118,13059,16:41:45.248,16:41:45.600,1001m45.248s-1001m45.600s.wav,True,字幕,中文字幕提供,12332,transcript_20260313_015118/1001m45.248s-1001m45.600s.wav,無音效,
transcript_20260313_015118,13086,16:43:27.040,16:43:27.744,1003m27.040s-1003m27.744s.wav,True,下[期集]見,下集見,23596,transcript_20260313_015118/1003m27.040s-1003m27.744s.wav,辨識錯誤,直接
transcript_20260313_015118,13131,16:45:58.272,16:45:58.848,1005m58.272s-1005m58.848s.wav,True,MING PAO,MING PAO CANADA MANGA,19500,transcript_20260313_015118/1005m58.272s-1005m58.848s.wav,辨識錯誤,他的確
transcript_20260311_235011,1993,02:05:47.040,02:05:48.032,125m47.040s-125m48.032s.wav,True,大概就是以上,大概就是以上,32812,transcript_20260311_235011/125m47.040s-125m48.032s.wav,正確辨識,
transcript_20260311_235011,6164,05:28:49.408,05:28:50.336,328m49.408s-328m50.336s.wav,True,大概就是以上,大概就是以上,30764,transcript_20260311_235011/328m49.408s-328m50.336s.wav,正確辨識,
transcript_20260311_235011,9070,07:43:59.872,07:44:00.832,463m59.872s-464m00.832s.wav,True,大概就是以上,大概就是以上,31788,transcript_20260311_235011/463m59.872s-464m00.832s.wav,正確辨識,
transcript_20260311_235011,9880,08:21:16.480,08:21:17.344,501m16.480s-501m17.344s.wav,True,大概就是以上,大概就是以上,28716,transcript_20260311_235011/501m16.480s-501m17.344s.wav,正確辨識,
transcript_20260312_162616,2550,02:30:38.624,02:30:39.744,150m38.624s-150m39.744s.wav,True,大概就是以上,大概就是以上,36908,transcript_20260312_162616/150m38.624s-150m39.744s.wav,正確辨識,
transcript_20260312_193928,68,00:03:07.904,00:03:09.024,03m07.904s-03m09.024s.wav,True,大概就是以上,大概就是以上,36908,transcript_20260312_193928/03m07.904s-03m09.024s.wav,正確辨識,
transcript_20260313_015118,4940,05:58:40.192,05:58:41.216,358m40.192s-358m41.216s.wav,True,大概就是以上,大概就是以上,33836,transcript_20260313_015118/358m40.192s-358m41.216s.wav,正確辨識,
transcript_20260313_015118,6038,07:18:46.752,07:18:47.808,438m46.752s-438m47.808s.wav,True,大概就是以上,大概就是以上,34860,transcript_20260313_015118/438m46.752s-438m47.808s.wav,正確辨識,
transcript_20260313_015118,7346,08:45:35.136,08:45:36.128,525m35.136s-525m36.128s.wav,True,大概就是以上,大概就是以上,32812,transcript_20260313_015118/525m35.136s-525m36.128s.wav,正確辨識,
transcript_20260313_015118,7660,09:28:22.816,09:28:23.712,568m22.816s-568m23.712s.wav,True,大概就是以上,大概就是以上,29740,transcript_20260313_015118/568m22.816s-568m23.712s.wav,正確辨識,
transcript_20260313_015118,8024,10:16:06.112,10:16:07.072,616m06.112s-616m07.072s.wav,True,大概就是以上,大概就是以上,31788,transcript_20260313_015118/616m06.112s-616m07.072s.wav,正確辨識,
transcript_20260313_015118,8534,11:06:42.080,11:06:43.040,666m42.080s-666m43.040s.wav,True,大概就是以上,大概就是以上,31788,transcript_20260313_015118/666m42.080s-666m43.040s.wav,正確辨識,
transcript_20260313_015118,9058,11:41:33.792,11:41:34.624,701m33.792s-701m34.624s.wav,True,大概就是以上,大概就是以上,27692,transcript_20260313_015118/701m33.792s-701m34.624s.wav,正確辨識,
transcript_20260313_015118,9811,12:27:58.976,12:27:59.936,747m58.976s-747m59.936s.wav,True,大概就是以上,大概就是以上,31788,transcript_20260313_015118/747m58.976s-747m59.936s.wav,正確辨識,
